kind,date,amount,mode_price,area,year,weekno
ミニトマト,20200609,39868,97.0,愛知,2020,24
ミニトマト,20200611,65503,108.0,愛知,2020,24
ミニトマト,20200612,46251,486.0,各地_愛知,2020,24
ミニトマト,20200613,54490,97.0,愛知,2020,24
ミニトマト,20200615,55549,108.0,愛知,2020,25
ミニトマト,20200616,37288,108.0,愛知,2020,25
ミニトマト,20200618,64947,108.0,愛知,2020,25
ミニトマト,20200619,42680,108.0,愛知,2020,25
ミニトマト,20200620,49386,108.0,愛知,2020,25
ミニトマト,20200622,58563,108.0,愛知,2020,26
ミニトマト,20200623,24809,108.0,愛知,2020,26
ミニトマト,20200625,55506,119.0,愛知,2020,26
ミニトマト,20200626,22539,119.0,愛知,2020,26
ミニトマト,20200627,32969,119.0,愛知,2020,26
ミニトマト,20200629,50311,119.0,愛知,2020,27
ミニトマト,20200630,31526,108.0,愛知,2020,27
ミニトマト,20200702,51175,130.0,各地,2020,27
ミニトマト,20200703,23907,130.0,各地,2020,27
ミニトマト,20200704,30660,140.0,各地,2020,27
ミニトマト,20200706,39244,151.0,各地,2020,28
ミニトマト,20200707,22618,151.0,各地,2020,28
ミニトマト,20200709,46739,151.0,各地,2020,28
ミニトマト,20200710,23282,151.0,各地,2020,28
ミニトマト,20200711,37604,151.0,各地,2020,28
ミニトマト,20200713,42780,140.0,各地,2020,29
ミニトマト,20200714,24925,140.0,各地,2020,29
ミニトマト,20200716,43351,140.0,各地,2020,29
ミニトマト,20200717,26688,140.0,各地,2020,29
ミニトマト,20200718,32748,140.0,各地,2020,29
ミニトマト,20200720,45433,130.0,各地,2020,30
ミニトマト,20200721,30870,130.0,各地,2020,30
ミニトマト,20200722,29173,130.0,各地,2020,30
ミニトマト,20200724,47071,140.0,各地,2020,30
ミニトマト,20200725,30958,140.0,各地,2020,30
ミニトマト,20200727,40534,140.0,各地,2020,31
ミニトマト,20200728,32263,140.0,各地,2020,31
ミニトマト,20200730,56976,140.0,各地,2020,31
ミニトマト,20200731,29528,140.0,各地,2020,31
ミニトマト,20200801,38051,140.0,各地_青森,2020,31
ミニトマト,20200803,50711,140.0,各地_青森,2020,32
ミニトマト,20200804,36590,145.5,各地_青森,2020,32
ミニトマト,20200806,60461,140.0,各地_青森,2020,32
ミニトマト,20200807,38261,140.0,各地_青森,2020,32
ミニトマト,20200808,48320,140.0,各地_青森,2020,32
ミニトマト,20200811,89760,140.0,各地_青森,2020,33
ミニトマト,20200812,39042,140.0,各地_青森,2020,33
ミニトマト,20200813,47961,140.0,各地_青森,2020,33
ミニトマト,20200817,125267,140.0,各地_青森,2020,34
ミニトマト,20200818,42247,140.0,各地_青森,2020,34
ミニトマト,20200820,68402,145.5,各地_青森,2020,34
ミニトマト,20200821,42789,140.0,各地_青森,2020,34
ミニトマト,20200822,54027,140.0,各地_青森,2020,34
ミニトマト,20200824,82944,140.0,各地_青森,2020,35
ミニトマト,20200825,47715,140.0,各地_青森,2020,35
ミニトマト,20200827,83739,124.5,各地_青森,2020,35
ミニトマト,20200828,46771,135.0,各地_青森,2020,35
ミニトマト,20200829,62472,124.5,各地_青森,2020,35
ミニトマト,20200831,71153,130.0,各地_青森,2020,36
ミニトマト,20200901,42215,130.0,各地,2020,36
ミニトマト,20200903,57952,140.0,各地,2020,36
ミニトマト,20200904,37391,140.0,各地,2020,36
ミニトマト,20200905,49499,140.0,各地,2020,36
ミニトマト,20200907,78548,130.0,各地,2020,37
ミニトマト,20200908,48590,130.0,各地,2020,37
ミニトマト,20200910,82387,140.0,各地,2020,37
ミニトマト,20200911,38216,140.0,各地,2020,37
ミニトマト,20200912,51142,130.0,各地,2020,37
ミニトマト,20200914,69203,130.0,各地,2020,38
ミニトマト,20200915,41036,119.0,各地,2020,38
ミニトマト,20200917,79977,119.0,各地,2020,38
ミニトマト,20200918,37155,119.0,各地,2020,38
ミニトマト,20200919,48981,130.0,各地,2020,38
ミニトマト,20200921,67022,130.0,各地,2020,39
ミニトマト,20200924,75095,140.0,各地,2020,39
ミニトマト,20200925,29515,151.0,各地,2020,39
ミニトマト,20200926,34573,162.0,各地,2020,39
ミニトマト,20200928,51562,173.0,各地,2020,40
ミニトマト,20200929,33183,173.0,各地,2020,40
ミニトマト,20201001,56964,140.0,千葉,2020,40
ミニトマト,20201002,28257,162.0,千葉,2020,40
ミニトマト,20201003,36102,151.0,千葉,2020,40
ミニトマト,20201005,45800,173.0,千葉,2020,41
ミニトマト,20201006,28576,162.0,千葉,2020,41
ミニトマト,20201008,55505,172.5,千葉,2020,41
ミニトマト,20201009,24971,173.0,千葉,2020,41
ミニトマト,20201010,34621,194.0,千葉,2020,41
ミニトマト,20201012,38873,140.0,千葉,2020,42
ミニトマト,20201013,21253,173.0,千葉,2020,42
ミニトマト,20201015,57077,194.0,千葉,2020,42
ミニトマト,20201016,27066,173.0,千葉,2020,42
ミニトマト,20201017,41372,205.5,千葉,2020,42
ミニトマト,20201019,54049,184.0,千葉,2020,43
ミニトマト,20201020,21194,173.0,千葉,2020,43
ミニトマト,20201022,53735,173.0,千葉,2020,43
ミニトマト,20201023,21886,162.0,千葉,2020,43
ミニトマト,20201024,42546,184.0,千葉,2020,43
ミニトマト,20201026,52440,184.0,千葉,2020,44
ミニトマト,20201027,23273,216.0,千葉,2020,44
ミニトマト,20201029,50385,162.0,千葉,2020,44
ミニトマト,20201030,23526,162.0,千葉,2020,44
ミニトマト,20201031,35269,184.0,千葉,2020,44
ミニトマト,20201102,49188,205.0,各地_愛知,2020,45
ミニトマト,20201104,35002,200.0,各地_愛知,2020,45
ミニトマト,20201105,39087,194.5,各地_愛知,2020,45
ミニトマト,20201106,26421,205.0,各地_愛知,2020,45
ミニトマト,20201107,35133,200.0,各地_愛知,2020,45
ミニトマト,20201109,48905,194.5,各地_愛知,2020,46
ミニトマト,20201110,24461,200.0,各地_愛知,2020,46
ミニトマト,20201112,55367,194.5,各地_愛知,2020,46
ミニトマト,20201113,28881,183.5,各地_愛知,2020,46
ミニトマト,20201114,33218,189.0,各地_愛知,2020,46
ミニトマト,20201116,57953,173.0,各地_愛知,2020,47
ミニトマト,20201117,29305,173.0,各地_愛知,2020,47
ミニトマト,20201119,60839,162.0,各地_愛知,2020,47
ミニトマト,20201120,37990,151.0,各地_愛知,2020,47
ミニトマト,20201121,54853,146.0,各地_愛知,2020,47
ミニトマト,20201124,115356,151.0,各地_愛知,2020,48
ミニトマト,20201125,32636,108.0,各地_愛知,2020,48
ミニトマト,20201126,59450,102.5,各地_愛知,2020,48
ミニトマト,20201127,40273,97.0,各地_愛知,2020,48
ミニトマト,20201128,49037,129.5,各地_愛知,2020,48
ミニトマト,20201130,66863,124.5,各地_愛知,2020,49
ミニトマト,20201201,31074,91.5,各地_愛知,2020,49
ミニトマト,20201203,62454,97.0,各地_愛知,2020,49
ミニトマト,20201204,31031,86.0,各地_愛知,2020,49
ミニトマト,20201205,40426,86.5,各地_愛知,2020,49
ミニトマト,20201207,57769,86.5,各地_愛知,2020,50
ミニトマト,20201208,28332,81.0,各地_愛知,2020,50
ミニトマト,20201210,63446,91.5,各地_愛知,2020,50
ミニトマト,20201211,34242,86.5,各地_愛知,2020,50
ミニトマト,20201212,48577,86.5,各地_愛知,2020,50
ミニトマト,20201214,62365,91.5,各地_愛知,2020,51
ミニトマト,20201215,31244,91.5,各地_愛知,2020,51
ミニトマト,20201217,58522,97.0,各地_愛知,2020,51
ミニトマト,20201218,34725,97.0,各地_愛知,2020,51
ミニトマト,20201219,40434,97.0,各地_愛知,2020,51
ミニトマト,20201221,54187,108.0,各地_愛知,2020,52
ミニトマト,20201222,33606,108.0,各地_愛知,2020,52
ミニトマト,20201224,61517,108.0,各地_愛知,2020,52
ミニトマト,20201225,34258,108.0,各地_愛知,2020,52
ミニトマト,20201226,40666,113.5,各地_愛知,2020,52
ミニトマト,20201228,59599,113.5,各地_愛知,2020,53
ミニトマト,20201229,41019,118.5,各地_愛知,2020,53
ミニトマト,20210105,173391,119.0,愛知,2021,1
ミニトマト,20210107,80110,119.0,愛知,2021,1
ミニトマト,20210108,36904,108.0,各地_愛知,2021,1
ミニトマト,20210109,43577,119.0,各地_愛知,2021,1
ミニトマト,20210112,71412,119.0,各地_愛知,2021,2
ミニトマト,20210113,20457,119.0,各地_愛知,2021,2
ミニトマト,20210114,37861,130.0,愛知,2021,2
ミニトマト,20210115,34496,124.0,各地_愛知,2021,2
ミニトマト,20210116,36025,119.0,各地_愛知,2021,2
ミニトマト,20210118,59361,119.0,各地_愛知,2021,3
ミニトマト,20210119,29544,108.0,各地_愛知,2021,3
ミニトマト,20210121,57319,119.0,各地_愛知,2021,3
ミニトマト,20210122,36016,108.0,各地_愛知,2021,3
ミニトマト,20210123,40397,113.5,各地_愛知,2021,3
ミニトマト,20210125,58701,119.0,各地_愛知,2021,4
ミニトマト,20210126,28655,108.0,各地_愛知,2021,4
ミニトマト,20210128,59733,113.5,各地_愛知,2021,4
ミニトマト,20210129,32111,108.0,各地_愛知,2021,4
ミニトマト,20210130,39355,119.0,各地_愛知,2021,4
ミニトマト,20210201,54774,130.0,愛知,2021,5
ミニトマト,20210202,29768,124.0,各地_愛知,2021,5
ミニトマト,20210204,57277,124.0,各地_愛知,2021,5
ミニトマト,20210205,29101,124.0,各地_愛知,2021,5
ミニトマト,20210206,37788,140.0,愛知,2021,5
ミニトマト,20210208,54032,140.0,愛知,2021,6
ミニトマト,20210209,25805,129.5,各地_愛知,2021,6
ミニトマト,20210210,31704,124.5,各地_愛知,2021,6
ミニトマト,20210212,62103,124.5,各地_愛知,2021,6
ミニトマト,20210213,39825,124.5,各地_愛知,2021,6
ミニトマト,20210215,57136,124.5,各地_愛知,2021,7
ミニトマト,20210216,30397,119.0,各地_愛知,2021,7
ミニトマト,20210218,53122,119.0,各地_愛知,2021,7
ミニトマト,20210219,30859,119.0,各地_愛知,2021,7
ミニトマト,20210220,36524,119.0,各地_愛知,2021,7
ミニトマト,20210222,62925,119.0,各地_愛知,2021,8
ミニトマト,20210224,39003,119.0,各地_愛知,2021,8
ミニトマト,20210225,33536,130.0,愛知,2021,8
ミニトマト,20210226,25949,124.5,各地_愛知,2021,8
ミニトマト,20210227,34176,130.0,愛知,2021,8
ミニトマト,20210301,46969,129.5,各地_愛知,2021,9
ミニトマト,20210302,21570,135.0,各地_愛知,2021,9
ミニトマト,20210304,50054,140.5,各地_愛知,2021,9
ミニトマト,20210305,26480,140.5,各地_愛知,2021,9
ミニトマト,20210306,36727,135.0,各地_愛知,2021,9
ミニトマト,20210308,62414,121.5,各地_愛知,2021,10
ミニトマト,20210309,26104,135.0,各地_愛知,2021,10
ミニトマト,20210311,64110,135.0,各地_愛知,2021,10
ミニトマト,20210312,29653,135.0,各地_愛知,2021,10
ミニトマト,20210313,36730,120.0,各地_愛知,2021,10
ミニトマト,20210315,55679,129.5,各地_愛知,2021,11
ミニトマト,20210316,28558,135.0,各地_愛知,2021,11
ミニトマト,20210317,23806,135.0,各地_愛知,2021,11
ミニトマト,20210318,40755,135.0,各地_愛知,2021,11
ミニトマト,20210319,41723,121.5,各地_愛知,2021,11
ミニトマト,20210322,101708,124.5,各地_愛知,2021,12
ミニトマト,20210323,35578,124.5,各地_愛知,2021,12
ミニトマト,20210325,68394,119.0,各地_愛知,2021,12
ミニトマト,20210326,37118,113.5,各地_愛知,2021,12
ミニトマト,20210327,47235,113.5,各地_愛知,2021,12
ミニトマト,20210329,61922,119.0,愛知,2021,13
ミニトマト,20210330,35698,113.5,各地_愛知,2021,13
ミニトマト,20210401,64621,113.5,各地_愛知,2021,13
ミニトマト,20210402,31086,113.5,各地_愛知,2021,13
ミニトマト,20210403,47130,113.5,各地_愛知,2021,13
ミニトマト,20210405,72616,108.0,各地_愛知,2021,14
ミニトマト,20210406,44843,129.5,各地_愛知,2021,14
ミニトマト,20210408,99778,129.5,各地_愛知,2021,14
ミニトマト,20210409,40924,108.0,愛知,2021,14
ミニトマト,20210410,50152,108.0,愛知,2021,14
ミニトマト,20210412,81353,129.5,各地_愛知,2021,15
ミニトマト,20210413,33317,102.5,各地_愛知,2021,15
ミニトマト,20210415,64741,108.0,愛知,2021,15
ミニトマト,20210416,35222,102.5,各地_愛知,2021,15
ミニトマト,20210417,46767,108.0,各地_愛知,2021,15
ミニトマト,20210419,68155,102.5,各地_愛知,2021,16
ミニトマト,20210420,32961,108.0,各地_愛知,2021,16
ミニトマト,20210422,70355,108.0,各地_愛知,2021,16
ミニトマト,20210423,39907,108.0,各地_愛知,2021,16
ミニトマト,20210424,44910,108.0,各地_愛知,2021,16
ミニトマト,20210426,63414,108.0,各地_愛知,2021,17
ミニトマト,20210427,30639,113.5,各地_愛知,2021,17
ミニトマト,20210428,31306,124.0,各地_愛知,2021,17
ミニトマト,20210430,78595,124.0,各地_愛知,2021,17
ミニトマト,20210501,44899,108.0,各地_愛知,2021,17
ミニトマト,20210503,95896,108.0,各地_愛知,2021,18
ミニトマト,20210506,114001,102.5,各地_愛知,2021,18
ミニトマト,20210507,43864,102.5,各地_愛知,2021,18
ミニトマト,20210508,53467,102.5,各地_愛知,2021,18
ミニトマト,20210510,71121,102.5,各地_愛知,2021,19
ミニトマト,20210511,29609,97.0,各地_愛知,2021,19
ミニトマト,20210513,89757,102.5,各地_愛知,2021,19
ミニトマト,20210514,43977,102.5,各地_愛知,2021,19
ミニトマト,20210515,56288,97.0,各地_愛知,2021,19
ミニトマト,20210517,97619,102.5,各地_愛知,2021,20
ミニトマト,20210518,42619,97.0,各地_愛知,2021,20
ミニトマト,20210520,92725,102.5,各地_愛知,2021,20
ミニトマト,20210521,42627,91.5,各地_愛知,2021,20
ミニトマト,20210522,44225,97.0,各地_愛知,2021,20
ミニトマト,20210524,70159,102.5,各地_愛知,2021,21
ミニトマト,20210525,28785,97.0,各地_愛知,2021,21
ミニトマト,20210527,111917,113.0,各地_愛知,2021,21
ミニトマト,20210528,37550,102.5,各地_愛知,2021,21
ミニトマト,20210529,51194,102.5,各地_愛知,2021,21
ミニトマト,20210531,77940,108.0,各地_愛知,2021,22
ミニトマト,20210601,42748,108.0,愛知,2021,22
ミニトマト,20210603,89874,108.0,愛知,2021,22
ミニトマト,20210604,46105,108.0,愛知,2021,22
ミニトマト,20210605,54557,108.0,愛知,2021,22
ミニトマト,20210607,77109,140.0,愛知,2021,23
ミニトマト,20210608,32916,86.0,愛知,2021,23
ミニトマト,20210610,63848,108.0,愛知,2021,23
ミニトマト,20210611,32981,108.0,愛知,2021,23
ミニトマト,20210612,45410,108.0,愛知,2021,23
ミニトマト,20210614,53052,119.0,愛知,2021,24
ミニトマト,20210615,22367,130.0,愛知,2021,24
ミニトマト,20210617,59897,119.0,愛知,2021,24
ミニトマト,20210618,29120,130.0,愛知,2021,24
ミニトマト,20210619,48274,119.0,愛知,2021,24
ミニトマト,20210621,75606,119.0,愛知,2021,25
ミニトマト,20210622,31274,151.0,愛知,2021,25
ミニトマト,20210624,58593,119.0,愛知,2021,25
ミニトマト,20210625,26786,119.0,愛知,2021,25
ミニトマト,20210626,34991,108.0,愛知,2021,25
ミニトマト,20210628,37650,119.0,愛知,2021,26
ミニトマト,20210629,22250,130.0,愛知,2021,26
ミニトマト,20210701,47462,151.0,青森,2021,26
ミニトマト,20210702,22970,151.0,青森,2021,26
ミニトマト,20210703,39029,140.0,青森,2021,26
ミニトマト,20210705,54030,140.0,青森,2021,27
ミニトマト,20210706,30798,151.0,青森,2021,27
ミニトマト,20210708,62392,140.0,青森,2021,27
ミニトマト,20210709,29692,140.0,青森,2021,27
ミニトマト,20210710,42638,140.0,青森,2021,27
ミニトマト,20210712,60000,130.0,青森,2021,28
ミニトマト,20210713,28822,130.0,青森,2021,28
ミニトマト,20210715,33707,130.0,青森,2021,28
ミニトマト,20210716,27219,119.0,青森,2021,28
ミニトマト,20210717,47242,130.0,青森,2021,28
ミニトマト,20210719,60186,130.0,青森,2021,29
ミニトマト,20210720,36392,130.0,青森,2021,29
ミニトマト,20210721,37648,140.0,青森,2021,29
ミニトマト,20210723,63254,130.0,青森,2021,29
ミニトマト,20210724,42775,130.0,青森,2021,29
ミニトマト,20210726,73490,119.0,青森,2021,30
ミニトマト,20210727,45826,130.0,青森,2021,30
ミニトマト,20210728,35580,108.0,青森,2021,30
ミニトマト,20210729,43215,97.0,青森,2021,30
ミニトマト,20210731,90322,151.0,青森,2021,30
ミニトマト,20210802,72028,113.0,各地_青森,2021,31
ミニトマト,20210803,42844,97.0,各地_青森,2021,31
ミニトマト,20210804,41847,97.0,各地_青森,2021,31
ミニトマト,20210805,46663,86.5,各地_青森,2021,31
ミニトマト,20210807,84354,91.5,各地_青森,2021,31
ミニトマト,20210810,117046,124.0,各地_青森,2021,32
ミニトマト,20210811,41383,91.5,各地_青森,2021,32
ミニトマト,20210812,42771,81.0,各地_青森,2021,32
ミニトマト,20210813,50327,97.0,各地_青森,2021,32
ミニトマト,20210817,130377,97.0,各地_青森,2021,33
ミニトマト,20210819,64059,119.0,各地_青森,2021,33
ミニトマト,20210820,39926,130.0,各地_青森,2021,33
ミニトマト,20210821,48956,130.0,各地_青森,2021,33
ミニトマト,20210823,63234,140.0,各地_青森,2021,34
ミニトマト,20210824,39067,145.5,各地_青森,2021,34
ミニトマト,20210826,59453,151.0,各地_青森,2021,34
ミニトマト,20210827,35345,167.5,各地_青森,2021,34
ミニトマト,20210828,46266,173.0,各地_青森,2021,34
ミニトマト,20210830,62000,173.0,各地_青森,2021,35
ミニトマト,20210831,40527,173.0,各地_青森,2021,35
ミニトマト,20210902,70119,146.0,青森,2021,35
ミニトマト,20210903,37026,216.0,青森,2021,35
ミニトマト,20210904,47251,162.0,青森,2021,35
ミニトマト,20210906,50849,216.0,青森,2021,36
ミニトマト,20210907,40913,216.0,青森,2021,36
ミニトマト,20210909,59576,216.0,青森,2021,36
ミニトマト,20210910,35205,216.0,青森,2021,36
ミニトマト,20210911,42137,216.0,青森,2021,36
ミニトマト,20210913,52313,216.0,青森,2021,37
ミニトマト,20210914,38133,216.0,青森,2021,37
ミニトマト,20210916,54979,227.0,青森,2021,37
ミニトマト,20210917,27629,216.0,青森,2021,37
ミニトマト,20210918,44312,227.0,青森,2021,37
ミニトマト,20210921,65415,227.0,青森,2021,38
ミニトマト,20210922,35930,227.0,青森,2021,38
ミニトマト,20210924,50484,227.0,青森,2021,38
ミニトマト,20210925,36425,227.0,青森,2021,38
ミニトマト,20210927,51312,205.0,青森,2021,39
ミニトマト,20210928,25896,216.0,青森,2021,39
ミニトマト,20210930,51573,194.0,青森,2021,39
ミニトマト,20211001,31458,184.0,各地,2021,39
ミニトマト,20211002,40629,184.0,各地,2021,39
ミニトマト,20211004,50215,162.0,各地,2021,40
ミニトマト,20211005,25148,151.0,各地,2021,40
ミニトマト,20211007,54821,140.0,各地,2021,40
ミニトマト,20211008,26873,162.0,各地,2021,40
ミニトマト,20211009,36162,162.0,各地,2021,40
ミニトマト,20211011,60387,162.0,各地,2021,41
ミニトマト,20211012,32598,162.0,各地,2021,41
ミニトマト,20211014,81580,140.0,各地,2021,41
ミニトマト,20211015,38089,151.0,各地,2021,41
ミニトマト,20211016,50615,130.0,各地,2021,41
ミニトマト,20211018,70688,108.0,各地,2021,42
ミニトマト,20211019,35023,119.0,各地,2021,42
ミニトマト,20211021,75725,86.0,各地,2021,42
ミニトマト,20211022,30553,108.0,各地,2021,42
ミニトマト,20211023,52348,119.0,各地,2021,42
ミニトマト,20211025,72227,119.0,各地,2021,43
ミニトマト,20211026,35255,119.0,各地,2021,43
ミニトマト,20211028,72196,119.0,各地,2021,43
ミニトマト,20211029,28537,119.0,各地,2021,43
ミニトマト,20211030,49275,119.0,各地,2021,43
ミニトマト,20211101,55580,162.0,各地_愛知,2021,44
ミニトマト,20211102,23944,156.5,各地_愛知,2021,44
ミニトマト,20211104,57949,151.0,各地_愛知,2021,44
ミニトマト,20211105,23809,135.0,各地_愛知,2021,44
ミニトマト,20211106,40753,135.0,各地_愛知,2021,44
ミニトマト,20211108,50377,135.0,各地_愛知,2021,45
ミニトマト,20211109,26348,146.0,各地_愛知,2021,45
ミニトマト,20211111,56929,140.5,各地_愛知,2021,45
ミニトマト,20211112,28113,146.0,各地_愛知,2021,45
ミニトマト,20211113,38322,135.0,各地_愛知,2021,45
ミニトマト,20211115,45275,135.0,各地_愛知,2021,46
ミニトマト,20211116,25840,146.0,各地_愛知,2021,46
ミニトマト,20211118,55047,151.0,各地_愛知,2021,46
ミニトマト,20211119,33106,151.0,各地_愛知,2021,46
ミニトマト,20211120,41945,146.0,各地_愛知,2021,46
ミニトマト,20211122,54733,151.0,各地_愛知,2021,47
ミニトマト,20211124,40732,151.0,各地_愛知,2021,47
ミニトマト,20211125,43172,140.5,各地_愛知,2021,47
ミニトマト,20211126,32457,145.5,各地_愛知,2021,47
ミニトマト,20211127,41975,140.5,各地_愛知,2021,47
ミニトマト,20211129,64145,135.0,各地_愛知,2021,48
ミニトマト,20211130,29560,135.0,各地_愛知,2021,48
ミニトマト,20211202,66957,146.0,各地_愛知,2021,48
ミニトマト,20211203,34373,129.5,各地_愛知,2021,48
ミニトマト,20211204,44721,129.5,各地_愛知,2021,48
ミニトマト,20211206,57101,135.0,各地_愛知,2021,49
ミニトマト,20211207,32642,135.0,各地_愛知,2021,49
ミニトマト,20211209,56321,135.0,各地_愛知,2021,49
ミニトマト,20211210,25650,140.5,各地_愛知,2021,49
ミニトマト,20211211,38057,135.0,各地_愛知,2021,49
ミニトマト,20211213,51647,135.0,各地_愛知,2021,50
ミニトマト,20211214,32635,151.5,各地_愛知,2021,50
ミニトマト,20211216,57677,146.0,各地_愛知,2021,50
ミニトマト,20211217,29901,143.0,各地_愛知,2021,50
ミニトマト,20211218,42769,151.5,各地_愛知,2021,50
ミニトマト,20211220,52603,140.5,各地_愛知,2021,51
ミニトマト,20211221,28272,162.0,各地_愛知,2021,51
ミニトマト,20211223,59239,156.5,各地_愛知,2021,51
ミニトマト,20211224,28413,156.5,各地_愛知,2021,51
ミニトマト,20211225,47221,146.0,各地_愛知,2021,51
ミニトマト,20211227,68040,151.5,各地_愛知,2021,52
ミニトマト,20211228,36584,137.75,各地_愛知,2021,52
ミニトマト,20211229,36945,140.5,各地_愛知,2021,52
ミニトマト,20220105,152073,129.5,各地_愛知,2022,1
ミニトマト,20220106,49057,140.5,各地_愛知,2022,1
ミニトマト,20220107,43918,140.5,各地_愛知,2022,1
ミニトマト,20220108,52793,124.0,各地_愛知,2022,1
ミニトマト,20220111,88666,129.5,各地_愛知,2022,2
ミニトマト,20220112,22540,129.5,各地_愛知,2022,2
ミニトマト,20220113,38113,129.5,各地_愛知,2022,2
ミニトマト,20220114,34887,129.5,各地_愛知,2022,2
ミニトマト,20220115,39777,135.0,各地_愛知,2022,2
ミニトマト,20220117,52923,135.0,各地_愛知,2022,3
ミニトマト,20220118,27945,129.5,各地_愛知,2022,3
ミニトマト,20220120,51505,135.0,各地_愛知,2022,3
ミニトマト,20220121,31312,140.5,各地_愛知,2022,3
ミニトマト,20220122,38116,140.5,各地_愛知,2022,3
ミニトマト,20220124,51657,140.5,各地_愛知,2022,4
ミニトマト,20220125,27594,140.5,各地_愛知,2022,4
ミニトマト,20220127,50242,140.5,各地_愛知,2022,4
ミニトマト,20220128,26198,140.5,各地_愛知,2022,4
ミニトマト,20220129,36873,140.5,各地_愛知,2022,4
ミニトマト,20220131,54609,140.5,各地_愛知,2022,5
ミニトマト,20220201,25807,140.5,各地_愛知,2022,5
ミニトマト,20220203,61583,140.5,各地_愛知,2022,5
ミニトマト,20220204,25943,135.0,各地_愛知,2022,5
ミニトマト,20220205,39490,140.5,各地_愛知,2022,5
ミニトマト,20220207,54737,140.5,各地_愛知,2022,6
ミニトマト,20220208,27844,135.0,各地_愛知,2022,6
ミニトマト,20220210,59355,140.5,各地_愛知,2022,6
ミニトマト,20220211,26829,140.5,各地_愛知,2022,6
ミニトマト,20220212,40343,135.0,各地_愛知,2022,6
ミニトマト,20220214,53881,135.0,各地_愛知,2022,7
ミニトマト,20220215,28182,135.0,各地_愛知,2022,7
ミニトマト,20220217,49022,140.5,各地_愛知,2022,7
ミニトマト,20220218,27031,140.5,各地_愛知,2022,7
ミニトマト,20220219,35855,135.0,各地_愛知,2022,7
ミニトマト,20220221,59323,135.0,各地_愛知,2022,8
ミニトマト,20220222,24667,135.0,各地_愛知,2022,8
ミニトマト,20220224,51791,140.5,各地_愛知,2022,8
ミニトマト,20220225,26081,140.5,各地_愛知,2022,8
ミニトマト,20220226,36929,135.0,各地_愛知,2022,8
ミニトマト,20220228,54330,140.5,各地_愛知,2022,9
ミニトマト,20220301,28898,140.5,各地_愛知,2022,9
ミニトマト,20220303,62499,135.0,各地_愛知,2022,9
ミニトマト,20220304,28330,135.0,各地_愛知,2022,9
ミニトマト,20220305,40517,135.0,各地_愛知,2022,9
ミニトマト,20220307,59590,140.5,各地_愛知,2022,10
ミニトマト,20220308,29086,135.0,各地_愛知,2022,10
ミニトマト,20220310,66433,135.0,各地_愛知,2022,10
ミニトマト,20220311,34679,140.5,各地_愛知,2022,10
ミニトマト,20220312,42611,135.0,各地_愛知,2022,10
ミニトマト,20220314,62450,135.0,各地_愛知,2022,11
ミニトマト,20220315,30051,135.0,各地_愛知,2022,11
ミニトマト,20220317,64720,135.0,各地_愛知,2022,11
ミニトマト,20220318,33299,151.5,各地_愛知,2022,11
ミニトマト,20220319,49293,135.0,各地_愛知,2022,11
ミニトマト,20220322,81901,129.5,各地_愛知,2022,12
ミニトマト,20220323,24226,129.5,各地_愛知,2022,12
ミニトマト,20220324,43929,135.0,各地_愛知,2022,12
ミニトマト,20220325,27505,129.5,各地_愛知,2022,12
ミニトマト,20220326,38631,129.5,各地_愛知,2022,12
ミニトマト,20220328,55755,124.5,各地_愛知,2022,13
ミニトマト,20220329,30584,124.5,各地_愛知,2022,13
ミニトマト,20220331,61200,124.5,各地_愛知,2022,13
ミニトマト,20220401,26119,124.5,各地_愛知,2022,13
ミニトマト,20220402,42011,129.5,各地_愛知,2022,13
ミニトマト,20220404,58468,129.5,各地_愛知,2022,14
ミニトマト,20220405,32096,129.5,各地_愛知,2022,14
ミニトマト,20220407,62379,132.5,各地_愛知,2022,14
ミニトマト,20220408,33865,129.5,各地_愛知,2022,14
ミニトマト,20220409,50455,129.5,各地_愛知,2022,14
ミニトマト,20220411,64962,129.5,各地_愛知,2022,15
ミニトマト,20220412,35996,124.5,各地_愛知,2022,15
ミニトマト,20220414,79947,124.5,各地_愛知,2022,15
ミニトマト,20220415,37343,124.5,各地_愛知,2022,15
ミニトマト,20220416,56673,124.5,各地_愛知,2022,15
ミニトマト,20220418,87280,124.5,各地_愛知,2022,16
ミニトマト,20220419,37579,119.0,各地_愛知,2022,16
ミニトマト,20220421,78318,119.0,各地_愛知,2022,16
ミニトマト,20220422,38875,113.5,各地_愛知,2022,16
ミニトマト,20220423,49155,108.0,各地_愛知,2022,16
ミニトマト,20220425,71421,108.0,各地_愛知,2022,17
ミニトマト,20220426,34631,108.0,各地_愛知,2022,17
ミニトマト,20220428,74221,108.0,各地_愛知,2022,17
ミニトマト,20220429,39556,108.0,各地_愛知,2022,17
ミニトマト,20220430,50973,108.0,各地_愛知,2022,17
ミニトマト,20220502,87651,102.5,各地_愛知,2022,18
ミニトマト,20220506,147006,97.0,各地_愛知,2022,18
ミニトマト,20220507,44576,91.5,各地_愛知,2022,18
ミニトマト,20220509,88778,97.0,各地_愛知,2022,19
ミニトマト,20220510,39592,97.0,各地_愛知,2022,19
ミニトマト,20220512,88932,97.0,各地_愛知,2022,19
ミニトマト,20220513,46908,97.0,各地_愛知,2022,19
ミニトマト,20220514,64470,108.0,愛知,2022,19
